run_id,question_run_id,response_id,question_id,country,timestamp,framework,category_id,question_version,prompt_version,backend,status,number_of_evidences
RUN_JAPAO_20260912T143439Z,RUN_JAPAO_20260912T143439Z_Q01,RESP_JAPAO_Q01_20260912T143439Z,Q01,japao,2026-09-12T14:34:53.053757+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C01,3.0,rag-country-v3.2,openai,executed,2
RUN_JAPAO_20260912T143439Z,RUN_JAPAO_20260912T143439Z_Q02,RESP_JAPAO_Q02_20260912T143439Z,Q02,japao,2026-09-12T14:35:00.138132+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C02,3.0,rag-country-v3.2,openai,executed,2
RUN_JAPAO_20260912T143439Z,RUN_JAPAO_20260912T143439Z_Q03,RESP_JAPAO_Q03_20260912T143439Z,Q03,japao,2026-09-12T14:35:09.708321+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C03,3.0,rag-country-v3.2,openai,executed,3
RUN_JAPAO_20260912T143439Z,RUN_JAPAO_20260912T143439Z_Q04,RESP_JAPAO_Q04_20260912T143439Z,Q04,japao,2026-09-12T14:35:14.266260+00:00,OECD_PISA,C04,3.0,rag-country-v3.2,openai,executed,1
RUN_JAPAO_20260912T143439Z,RUN_JAPAO_20260912T143439Z_Q05,RESP_JAPAO_Q05_20260912T143439Z,Q05,japao,2026-09-12T14:35:21.344981+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C05,3.0,rag-country-v3.2,openai,executed,2
RUN_JAPAO_20260912T143439Z,RUN_JAPAO_20260912T143439Z_Q06,RESP_JAPAO_Q06_20260912T143439Z,Q06,japao,2026-09-12T14:35:28.384543+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C06,3.0,rag-country-v3.2,openai,executed,2
RUN_JAPAO_20260912T143439Z,RUN_JAPAO_20260912T143439Z_Q07,RESP_JAPAO_Q07_20260912T143439Z,Q07,japao,2026-09-12T14:35:35.099960+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C07,3.0,rag-country-v3.2,openai,executed,2
RUN_JAPAO_20260912T143439Z,RUN_JAPAO_20260912T143439Z_Q08,RESP_JAPAO_Q08_20260912T143439Z,Q08,japao,2026-09-12T14:35:43.351920+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C08,3.0,rag-country-v3.2,openai,executed,2
RUN_JAPAO_20260912T143439Z,RUN_JAPAO_20260912T143439Z_Q09,RESP_JAPAO_Q09_20260912T143439Z,Q09,japao,2026-09-12T14:35:48.923930+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C09,3.0,rag-country-v3.2,openai,executed,1
RUN_JAPAO_20260912T143439Z,RUN_JAPAO_20260912T143439Z_Q10,RESP_JAPAO_Q10_20260912T143439Z,Q10,japao,2026-09-12T14:35:56.157404+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C10,3.0,rag-country-v3.2,openai,executed,3
RUN_JAPAO_20260912T143439Z,RUN_JAPAO_20260912T143439Z_Q11,RESP_JAPAO_Q11_20260912T143439Z,Q11,japao,2026-09-12T14:36:03.446661+00:00,UNESCO_GCED_2015,C11,3.0,rag-country-v3.2,openai,executed,3
RUN_JAPAO_20260912T143439Z,RUN_JAPAO_20260912T143439Z_Q12,RESP_JAPAO_Q12_20260912T143439Z,Q12,japao,2026-09-12T14:36:11.591583+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C12,3.0,rag-country-v3.2,openai,executed,2
RUN_JAPAO_20260912T143439Z,RUN_JAPAO_20260912T143439Z_Q13,RESP_JAPAO_Q13_20260912T143439Z,Q13,japao,2026-09-12T14:36:19.213502+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C13,3.0,rag-country-v3.2,openai,executed,2
